1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.052652 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.363290 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.312044 57:-0.325842 
1 5:10.661071 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.239655 57:-0.435190 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:5.107101 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.363290 
-1 5:0.383119 6:-0.355635 10:-0.099213 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.102652 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.406730 
1 5:-0.196737 6:2.603667 10:0.828124 12:0.384397 15:4.781817 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.234357 57:1.374294 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.388755 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.331834 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.418713 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.243457 
1 5:-0.486665 6:-0.355635 10:0.503556 12:0.109233 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.632504 57:-0.071196 
-1 5:-0.486665 6:1.255541 10:-0.408325 12:0.633355 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.163789 57:-0.367784 
1 5:-0.486665 6:0.992492 10:-0.408325 12:2.048483 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.229885 
1 5:-0.486665 6:1.189778 10:-0.052846 12:0.895415 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.229885 
1 5:-0.066269 6:0.597918 10:-0.408325 12:0.476118 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.391995 57:-0.033748 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.321348 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.409725 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.429198 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.340821 
1 5:0.136680 6:2.472143 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.285175 57:-0.273415 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:4.695297 15:-0.213977 25:0.643944 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.375273 
1 5:0.789019 6:-0.355635 10:5.619365 12:0.489221 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.224868 57:0.315267 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.393248 
1 5:-0.486665 6:-0.355635 10:1.137237 12:0.646458 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.303373 
1 5:1.078947 6:-0.355635 10:-0.408325 12:-0.427992 15:0.385518 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.248924 57:-0.306369 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.266469 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.671347 57:-0.336327 
1 5:0.194666 6:-0.355635 10:2.497331 12:2.415368 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.613082 57:0.670273 
1 5:0.093191 6:0.959610 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.298879 
-1 5:-0.167744 6:0.367750 10:0.287178 12:0.515427 15:-0.213977 25:0.262278 28:1.201319 34:-0.131100 38:-0.063604 50:-0.615345 57:0.093575 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.267423 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.239213 57:-0.322846 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.974034 15:-0.213977 25:1.196970 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.115234 57:-0.397742 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.336327 
1 5:1.006465 6:-0.355635 10:0.379911 12:0.685767 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.632504 57:-0.361792 
-1 5:-0.138751 6:-0.355635 10:-0.408325 12:0.279573 15:-0.213977 25:1.235916 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.250856 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.066680 57:-0.406730 
-1 5:-0.356197 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.052114 57:0.000704 
-1 5:-0.486665 6:-0.355635 10:-0.083757 12:-0.663846 15:-0.213977 25:-0.096021 28:0.705527 34:-0.131100 38:-0.063604 50:0.108116 57:-0.162569 
1 5:3.427365 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.394746 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.087313 15:-0.213977 25:1.111290 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.099657 
-1 5:0.006213 6:0.762324 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.459971 57:-0.340821 
-1 5:-0.486665 6:-0.355635 10:1.523627 12:0.974034 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.579094 57:-0.423207 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.192921 57:0.959371 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.427700 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.406434 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.013270 57:-0.376771 
-1 5:1.368875 6:-0.355635 10:3.548312 12:0.174748 15:-0.213977 25:0.238910 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.349809 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.018126 57:-0.352804 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:4.460605 28:6.076602 34:11.043191 38:-0.063604 50:3.754553 57:-0.394746 
-1 5:-0.486665 6:0.400631 10:-0.408325 12:-0.061107 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.134109 
-1 5:-0.095262 6:-0.355635 10:0.441734 12:0.056821 15:-0.213977 25:4.912374 28:0.375000 34:0.864629 38:-0.063604 50:2.050293 57:0.199927 
1 5:0.441105 6:1.748758 10:-0.408325 12:-0.244549 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.071535 57:-0.235967 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:2.690532 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.397742 
1 5:0.557076 6:1.222660 10:-0.408325 12:-0.349373 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.440549 57:-0.062209 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:17.025330 34:-0.131100 38:-0.063604 50:9.158660 57:-0.381265 
1 5:0.774522 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.265753 57:0.035156 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.469682 57:-0.222486 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.176092 57:-0.346813 
1 5:0.093191 6:0.301988 10:1.152692 12:-0.139725 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.469682 57:-0.159573 
-1 5:-0.486665 6:-0.355635 10:0.287178 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.486840 57:-0.009781 
1 5:-0.486665 6:-0.355635 10:5.418442 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.327340 
1 5:0.499091 6:0.762324 10:-0.408325 12:-0.218343 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.166381 57:0.047139 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:2.980675 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.429198 
1 5:0.600565 6:-0.355635 10:5.433897 12:2.310544 15:4.815122 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.348221 
1 5:0.426609 6:1.715877 10:-0.408325 12:-0.257652 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.090957 57:-0.228477 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.938618 57:-0.405232 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:5.944357 57:-0.388755 
1 5:-0.486665 6:-0.355635 10:0.240811 12:-0.113519 15:1.184845 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.216404 
1 5:1.209414 6:-0.355635 10:-0.408325 12:-0.152828 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.111640 
1 5:-0.066269 6:-0.355635 10:-0.408325 12:0.502324 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.290030 57:-0.003790 
1 5:1.122436 6:-0.355635 10:-0.408325 12:-0.663846 15:0.385518 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.287767 57:-0.334829 
1 5:-0.109759 6:0.499275 10:2.049118 12:0.266469 15:2.150699 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.481985 57:1.005806 
1 5:0.064198 6:0.893848 10:0.178988 12:1.340919 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.013270 57:0.902450 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:0.075339 28:-0.182766 34:-0.131100 38:-0.063604 50:1.200590 57:-0.328838 
1 5:0.818011 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.127538 57:-0.201515 
1 5:1.774774 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.274913 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.875718 57:-0.438186 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.438186 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.112971 57:-0.388755 
-1 5:-0.066269 6:-0.355635 10:-0.408325 12:1.236095 15:-0.213977 25:0.418060 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.066680 57:-0.223984 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.429198 
-1 5:0.035206 6:-0.355635 10:0.148077 12:-0.192137 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.056127 
1 5:0.571573 6:-0.355635 10:-0.408325 12:-0.192137 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.037547 57:-0.128117 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.438186 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.418713 
1 5:0.412112 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.608226 57:-0.056217 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:7.276597 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.408227 
1 5:0.136680 6:1.617233 10:0.395367 12:1.039549 15:1.784341 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.090957 57:1.615459 
-1 5:1.049954 6:-0.355635 10:-0.408325 12:0.725076 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:4.353905 50:1.258856 57:-0.400738 
-1 5:0.194666 6:-0.355635 10:-0.408325 12:-0.048004 15:-0.213977 25:1.220338 28:-0.182766 34:-0.131100 38:-0.063604 50:0.438286 57:-0.295884 
1 5:0.542580 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.286896 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
-1 5:-0.486665 6:-0.355635 10:0.194444 12:-0.663846 15:-0.213977 25:0.355747 28:0.622896 34:1.307175 38:-0.063604 50:2.574680 57:-0.134109 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:4.013939 15:-0.213977 25:1.126868 28:3.494354 34:-0.131100 38:-0.063604 50:0.933541 57:-0.361792 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.144373 15:7.479545 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.783243 57:-0.291390 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.365454 57:-0.321348 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.266469 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.397742 
-1 5:-0.095262 6:-0.355635 10:-0.408325 12:-0.310064 15:0.685266 25:-0.049287 28:0.932765 34:-0.131100 38:-0.063604 50:-0.047258 57:-0.161071 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.348311 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.382763 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
1 5:1.165925 6:0.696561 10:0.596290 12:2.127101 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.207507 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.084060 57:-0.324344 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.467301 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.362862 57:-0.212000 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.307867 
-1 5:-0.486665 6:-0.355635 10:1.569994 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.384261 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.427700 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.365454 57:-0.423207 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.064417 57:-0.346813 
-1 5:-0.486665 6:-0.355635 10:1.523627 12:0.974034 15:-0.213977 25:0.714046 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.370779 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.633355 15:-0.213977 25:0.122074 28:-0.182766 34:-0.131100 38:-0.063604 50:0.744179 57:-0.399240 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.161645 15:1.884256 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.255440 
1 5:0.035206 6:-0.059705 10:-0.408325 12:0.410603 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.391995 57:0.346723 
1 5:2.253156 6:-0.355635 10:0.318089 12:0.253366 15:1.351372 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.319850 
-1 5:-0.486665 6:-0.355635 10:1.090870 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.426202 
-1 5:-0.356197 6:-0.256992 10:-0.331047 12:-0.048004 15:-0.213977 25:-0.259592 28:-0.120792 34:-0.131100 38:-0.063604 50:0.661636 57:4.301224 
1 5:-0.486665 6:3.261290 10:-0.408325 12:-0.192137 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.042403 57:-0.179046 
1 5:1.600817 6:-0.355635 10:1.817284 12:-0.192137 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.093665 
-1 5:-0.486665 6:2.965360 10:1.152692 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.382763 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.373775 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.515427 15:-0.213977 25:0.441427 28:-0.182766 34:-0.131100 38:-0.063604 50:1.671568 57:-0.373775 
-1 5:-0.312708 6:0.038939 10:-0.408325 12:0.829900 15:-0.213977 25:2.108296 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.032692 57:0.181952 
1 5:-0.414183 6:0.071820 10:0.766302 12:0.607149 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.290030 57:4.137951 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.396244 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.436688 
1 5:0.165673 6:1.124016 10:-0.408325 12:-0.074210 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.214906 
1 5:0.484594 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.304871 
-1 5:-0.486665 6:-0.355635 10:0.719935 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:0.146002 
1 5:4.877005 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.325842 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:1.866833 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.388755 
-1 5:-0.486665 6:0.860967 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.294886 57:-0.423207 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.304871 
-1 5:-0.486665 6:-0.355635 10:0.936314 12:1.629186 15:-0.213977 25:0.418060 28:3.432381 34:-0.131100 38:-0.063604 50:2.336764 57:-0.294386 
-1 5:-0.414183 6:-0.355635 10:-0.207402 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.846143 57:7.637085 
1 5:-0.486665 6:0.006058 10:0.132622 12:0.567839 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.515973 57:0.318262 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.396244 
1 5:-0.298212 6:0.301988 10:1.353615 12:0.738179 15:0.651961 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.188066 57:1.121146 
-1 5:-0.486665 6:-0.355635 10:2.620976 12:-0.663846 15:-0.213977 25:-0.259592 28:3.866198 34:-0.131100 38:-0.063604 50:1.195735 57:-0.405232 
1 5:1.006465 6:-0.355635 10:0.642657 12:0.227160 15:0.918403 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.307867 
1 5:0.296141 6:0.532156 10:2.095485 12:-0.663846 15:1.584509 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.430838 57:0.162479 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.430696 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.429198 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.323167 15:-0.213977 25:0.363536 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.406561 57:-0.352804 
1 5:-0.095262 6:0.532156 10:0.008977 12:-0.139725 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.086102 57:-0.138602 
1 5:-0.486665 6:3.886032 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.516194 57:-0.256938 
1 5:0.325134 6:-0.355635 10:0.457190 12:1.681598 15:-0.213977 25:-0.173912 28:-0.182766 34:-0.131100 38:-0.063604 50:0.287767 57:0.352714 
1 5:-0.370694 6:0.992492 10:1.755461 12:0.083027 15:0.585350 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.309452 57:0.554933 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:2.419306 57:-0.427700 
-1 5:-0.486665 6:-0.355635 10:0.039888 12:0.109233 15:-0.213977 25:0.659522 28:1.036055 34:-0.131100 38:-0.063604 50:0.710191 57:-0.021765 
1 5:8.573589 6:-0.355635 10:-0.408325 12:3.424302 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.345315 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:1.904629 57:-0.318352 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.118167 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.403734 
-1 5:-0.486665 6:-0.355635 10:3.177378 12:-0.663846 15:3.649437 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:0.375165 57:-0.391750 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.394746 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 34:-0.131100 38:-0.063604 50:-0.615345 57:-0.309365 
