1 5:0.687544 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.265753 
1 5:1.977724 25:-0.259592 50:-0.615345 
1 5:0.151177 25:-0.259592 50:-0.615345 
1 5:1.600817 25:-0.259592 50:-0.222054 
-1 5:-0.486665 25:3.790742 50:-0.421127 
1 5:0.180170 25:-0.259592 50:0.219791 
1 5:0.760026 25:-0.259592 50:0.705335 
-1 5:-0.486665 25:1.711051 50:0.069272 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.154078 
-1 5:-0.022780 25:-0.259592 50:-0.338585 
-1 5:-0.124255 25:-0.064865 50:-0.047258 
-1 5:0.209162 25:0.815304 50:-0.450260 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.579315 
-1 5:-0.486665 25:-0.259592 50:1.404519 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.137249 
1 5:-0.182241 25:-0.259592 50:0.205225 
-1 5:0.078695 25:-0.259592 50:0.093550 
1 5:2.746033 25:-0.259592 50:0.642215 
-1 5:0.499091 25:-0.259592 50:0.224647 
1 5:-0.486665 25:-0.259592 50:-0.192921 
-1 5:-0.080766 25:3.744008 50:0.802444 
-1 5:-0.486665 25:0.729624 50:3.176755 
-1 5:-0.153248 25:2.162819 50:-0.139512 
1 5:1.673299 25:-0.259592 50:-0.236620 
-1 5:-0.486665 25:1.017821 50:0.535395 
-1 5:-0.486665 25:0.511529 50:0.753890 
-1 5:-0.486665 25:-0.259592 50:0.831577 
1 5:0.383119 25:-0.259592 50:-0.435694 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:13.664510 
-1 5:-0.486665 25:0.425849 50:0.171237 
1 5:-0.138751 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.093771 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.574238 
-1 5:-0.486665 25:1.126868 50:0.341177 
1 5:3.137436 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.283715 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:3.307818 50:0.316900 
1 5:0.397616 25:-0.259592 50:-0.615345 
1 5:-0.414183 25:-0.259592 50:-0.290030 
1 5:0.078695 25:-0.259592 50:-0.435694 
1 5:0.035206 25:-0.259592 50:-0.406561 
1 5:-0.486665 25:-0.259592 50:0.030429 
-1 5:-0.486665 25:-0.259592 50:0.948107 
-1 5:-0.486665 25:0.994454 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.333729 
1 5:-0.341701 25:-0.220647 50:-0.440549 
-1 5:-0.486665 25:1.087923 50:0.787878 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.122184 25:-0.259592 50:0.457708 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.088232 50:0.132393 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.269219 25:-0.259592 50:-0.022981 
1 5:2.412616 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:2.918363 50:0.302334 
1 5:0.441105 25:-0.259592 50:-0.110379 
-1 5:-0.486665 25:3.759586 50:1.996883 
1 5:0.122184 25:-0.259592 50:-0.202632 
1 5:0.078695 25:-0.259592 50:-0.256042 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.037276 25:-0.259592 50:0.088694 
-1 5:-0.486665 25:-0.259592 50:1.555038 
1 5:0.252652 25:-0.259592 50:-0.615345 
1 5:-0.370694 25:-0.259592 50:-0.377428 
1 5:-0.269219 25:-0.259592 50:-0.173500 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.549961 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.718840 50:0.020718 
1 5:1.789271 25:-0.259592 50:-0.362862 
-1 5:-0.196737 25:-0.259592 50:-0.348296 
1 5:-0.486665 25:-0.259592 50:0.239213 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.948731 25:-0.259592 50:-0.294886 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.120090 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.064198 25:-0.259592 50:0.336322 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.615314 25:-0.259592 50:-0.207488 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:5.565633 
-1 5:-0.153248 25:0.106496 50:-0.100668 
1 5:0.122184 25:-0.259592 50:0.156670 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.702040 25:-0.259592 50:-0.066680 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.080766 25:-0.259592 50:-0.382284 
1 5:-0.486665 25:-0.259592 50:-0.158933 
1 5:-0.486665 25:-0.259592 50:0.093550 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.972385 
1 5:0.296141 25:-0.259592 50:-0.615345 
1 5:2.296645 25:-0.259592 50:-0.353151 
1 5:0.194666 25:-0.259592 50:-0.615345 
1 5:0.209162 25:-0.259592 50:-0.207488 
1 5:0.962976 25:-0.259592 50:2.341619 
1 5:0.948479 25:-0.259592 50:0.253779 
1 5:-0.486665 25:-0.259592 50:-0.042403 
1 5:-0.124255 25:-0.259592 50:-0.450260 
1 5:-0.486665 25:-0.259592 50:-0.416272 
1 5:-0.486665 25:-0.259592 50:0.744179 
1 5:2.659055 25:-0.259592 50:-0.615345 
1 5:-0.341701 25:-0.220647 50:-0.440549 
-1 5:-0.486665 25:-0.259592 50:0.447997 
1 5:1.397868 25:-0.259592 50:-0.615345 
1 5:1.006465 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.205446 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.051773 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.035284 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.049702 25:-0.259592 50:0.802444 
-1 5:-0.486665 25:-0.259592 50:2.526126 
1 5:0.194666 25:-0.259592 50:0.608226 
1 5:-0.486665 25:-0.259592 50:-0.120090 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.209414 25:-0.259592 50:-0.615345 
1 5:0.209162 25:-0.259592 50:0.176092 
-1 5:-0.486665 25:0.083128 50:0.210080 
1 5:0.673047 25:-0.057076 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.644307 25:-0.259592 50:-0.207488 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.022981 
1 5:3.572329 25:-0.259592 50:0.103260 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:3.362342 50:3.060225 
-1 5:0.310637 25:0.690678 50:0.142104 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.298212 25:-0.259592 50:-0.430838 
-1 5:0.339630 25:-0.259592 50:0.132393 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:2.273643 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.933541 
1 5:-0.022780 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.788942 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.165673 25:-0.259592 50:0.161526 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.281644 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:3.074791 
1 5:0.774522 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.298229 50:0.355743 
1 5:-0.486665 25:-0.259592 50:0.375165 
1 5:0.600565 25:-0.259592 50:0.088694 
1 5:-0.486665 25:-0.259592 50:0.331466 
-1 5:-0.486665 25:3.253294 50:0.957818 
-1 5:-0.486665 25:-0.259592 50:0.044995 
1 5:-0.153248 25:-0.259592 50:0.287767 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.312708 25:-0.259592 50:-0.290030 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.151177 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.328874 
1 5:1.122436 25:-0.259592 50:0.268346 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.412112 25:-0.259592 50:0.972385 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.370310 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:2.924272 
1 5:0.136680 25:-0.259592 50:0.360599 
-1 5:0.760026 25:-0.259592 50:0.122682 
1 5:1.339882 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.129801 
-1 5:-0.486665 25:-0.259592 50:0.467419 
1 5:-0.486665 25:-0.259592 50:0.681058 
1 5:-0.051773 25:-0.259592 50:-0.382284 
1 5:-0.486665 25:-0.259592 50:0.302334 
1 5:1.832760 25:-0.259592 50:-0.615345 
1 5:0.194666 25:-0.259592 50:-0.246331 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.267400 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:1.151429 25:-0.259592 50:-0.615345 
1 5:-0.196737 25:-0.259592 50:0.375165 
-1 5:2.731537 25:-0.259592 50:-0.178355 
1 5:4.340638 25:-0.259592 50:-0.615345 
1 5:2.659055 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.830882 50:1.608447 
-1 5:-0.486665 25:-0.259592 50:5.905514 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.484248 
-1 5:-0.486665 25:-0.259592 50:0.151815 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.165673 25:-0.259592 50:0.210080 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.807515 50:1.045216 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.028604 50:-0.134656 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.554817 
1 5:-0.385190 25:-0.259592 50:-0.270609 
-1 5:-0.356197 25:-0.259592 50:-0.343440 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.054927 
-1 5:-0.486665 25:0.464794 50:-0.022981 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.333729 
1 5:-0.486665 25:-0.259592 50:-0.081246 
-1 5:0.716537 25:-0.259592 50:-0.333729 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.774522 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.346254 
1 5:0.470098 25:-0.259592 50:-0.615345 
1 5:-0.167744 25:-0.259592 50:-0.076391 
1 5:-0.486665 25:-0.259592 50:4.982980 
1 5:0.615062 25:-0.259592 50:-0.124945 
1 5:-0.269219 25:-0.259592 50:-0.236620 
-1 5:2.427113 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.441357 25:-0.259592 50:0.035284 
1 5:-0.486665 25:-0.259592 50:0.394587 
-1 5:-0.486665 25:-0.259592 50:1.249145 
-1 5:-0.486665 25:-0.259592 50:1.292844 
-1 5:-0.385190 25:1.290440 50:-0.464826 
-1 5:-0.153248 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.126868 50:-0.615345 
-1 5:-0.486665 25:2.856050 50:2.696066 
1 5:0.803515 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.124945 
1 5:-0.312708 25:-0.259592 50:0.282912 
1 5:-0.080766 25:-0.259592 50:-0.358006 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.105524 
-1 5:-0.486665 25:0.184387 50:0.156670 
-1 5:-0.486665 25:-0.259592 50:3.919638 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.441105 25:-0.259592 50:-0.105524 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.274861 50:0.112971 
1 5:0.035206 25:-0.259592 50:0.287767 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.167744 25:-0.259592 50:0.146959 
1 5:1.296393 25:-0.259592 50:0.006152 
1 5:0.673047 25:-0.259592 50:-0.081246 
1 5:-0.109759 25:-0.259592 50:-0.217199 
-1 5:-0.486665 25:-0.041498 50:-0.406561 
1 5:-0.486665 25:-0.259592 50:0.685914 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.836432 
-1 5:-0.486665 25:2.030405 50:-0.095813 
1 5:-0.109759 25:-0.259592 50:2.569825 
-1 5:-0.486665 25:2.980675 50:-0.615345 
1 5:1.441357 25:-0.259592 50:0.676203 
-1 5:0.528083 25:-0.259592 50:-0.129801 
1 5:0.412112 25:-0.259592 50:-0.105524 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:1.731285 25:-0.259592 50:-0.231765 
-1 5:-0.240226 25:1.999248 50:0.142104 
1 5:0.455601 25:-0.259592 50:-0.105524 
-1 5:-0.486665 25:-0.259592 50:-0.071535 
1 5:0.006213 25:-0.259592 50:-0.343440 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:2.804019 25:-0.259592 50:0.656781 
1 5:0.731033 25:-0.259592 50:1.268567 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.586069 25:2.061561 50:2.089136 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.022780 25:-0.010341 50:1.186024 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.205446 
-1 5:-0.486665 25:1.313807 50:1.695845 
1 5:-0.080766 25:-0.259592 50:-0.090957 
-1 5:-0.486665 25:-0.259592 50:-0.090957 
1 5:-0.414183 25:-0.259592 50:-0.294886 
-1 5:0.035206 25:0.589420 50:-0.061825 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.109759 25:-0.259592 50:2.734910 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.385190 25:-0.259592 50:-0.353151 
1 5:0.136680 25:-0.259592 50:0.098405 
1 5:-0.080766 25:-0.259592 50:0.763601 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.093771 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.252652 25:1.352752 50:1.797810 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.069272 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:3.775278 25:-0.259592 50:1.108337 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.267072 50:2.361041 
1 5:0.296141 25:-0.259592 50:-0.197777 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:2.296645 25:-0.259592 50:-0.338585 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.327205 25:-0.259592 50:-0.008415 
1 5:0.673047 25:-0.259592 50:0.715046 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.035206 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:3.356407 
1 5:-0.486665 25:-0.259592 50:-0.251187 
1 5:0.267148 25:-0.259592 50:-0.154078 
1 5:-0.486665 25:-0.259592 50:0.496551 
-1 5:-0.486665 25:-0.259592 50:-0.032692 
1 5:0.122184 25:-0.259592 50:-0.222054 
-1 5:-0.486665 25:1.080134 50:-0.081246 
-1 5:-0.486665 25:-0.259592 50:0.282912 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:1.818263 25:-0.259592 50:-0.362862 
-1 5:-0.486665 25:-0.259592 50:-0.256042 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.394587 
-1 5:-0.080766 25:1.064555 50:-0.256042 
-1 5:-0.486665 25:1.150236 50:-0.324018 
1 5:-0.486665 25:-0.259592 50:1.287988 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.153248 25:0.106496 50:-0.095813 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.495951 50:0.651925 
-1 5:3.644811 25:-0.259592 50:-0.615345 
1 5:-0.022780 25:-0.259592 50:0.161526 
-1 5:-0.486665 25:0.277856 50:-0.236620 
-1 5:-0.486665 25:-0.259592 50:0.724757 
1 5:-0.283715 25:-0.259592 50:-0.251187 
1 5:0.122184 25:-0.259592 50:-0.207488 
1 5:-0.022780 25:-0.259592 50:-0.362862 
1 5:0.122184 25:-0.259592 50:-0.314308 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.165673 25:-0.259592 50:0.564527 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.399687 25:0.830882 50:0.525684 
1 5:-0.153248 25:-0.259592 50:-0.406561 
1 5:1.020961 25:-0.259592 50:-0.037547 
-1 5:2.122688 25:1.142447 50:-0.615345 
1 5:0.238155 25:-0.259592 50:-0.615345 
1 5:0.310637 25:-0.259592 50:-0.615345 
-1 5:0.238155 25:0.924352 50:2.060004 
1 5:0.064198 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.412112 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:2.647512 
1 5:-0.109759 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.333729 
1 5:0.180170 25:-0.259592 50:-0.251187 
-1 5:2.659055 25:-0.259592 50:1.166602 
-1 5:-0.486665 25:1.827888 50:1.992027 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.168808 50:0.598516 
1 5:-0.356197 25:-0.259592 50:0.501407 
1 5:-0.269219 25:-0.259592 50:-0.178355 
1 5:1.006465 25:-0.259592 50:-0.052114 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:2.785948 50:0.719902 
-1 5:-0.486665 25:5.107101 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.324018 
-1 5:-0.486665 25:-0.259592 50:3.269009 
-1 5:-0.486665 25:-0.259592 50:0.530539 
-1 5:-0.486665 25:-0.259592 50:3.006815 
1 5:-0.486665 25:-0.259592 50:1.025794 
1 5:1.339882 25:-0.259592 50:-0.479393 
1 5:1.600817 25:-0.259592 50:-0.498814 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.528083 25:-0.259592 50:-0.066680 
1 5:0.064198 25:-0.259592 50:-0.328874 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.356197 25:0.900984 50:0.278056 
1 5:0.455601 25:-0.259592 50:-0.105524 
1 5:-0.486665 25:-0.259592 50:0.535395 
-1 5:-0.486665 25:-0.259592 50:0.622793 
1 5:-0.370694 25:-0.259592 50:-0.299741 
-1 5:-0.486665 25:-0.259592 50:2.671789 
1 5:1.093443 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.341701 25:-0.259592 50:-0.377428 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.397616 25:-0.259592 50:-0.367717 
1 5:0.281644 25:-0.259592 50:-0.615345 
-1 5:-0.312708 25:0.441427 50:-0.217199 
-1 5:-0.486665 25:-0.259592 50:0.059562 
1 5:-0.283715 25:-0.259592 50:-0.241476 
1 5:2.195170 25:-0.259592 50:0.467419 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:4.036214 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.158334 50:-0.411416 
1 5:-0.298212 25:-0.259592 50:-0.362862 
-1 5:1.441357 25:5.971692 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.251187 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.700480 
1 5:0.020709 25:-0.259592 50:-0.226910 
1 5:0.528083 25:-0.259592 50:0.224647 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:1.909485 
1 5:0.281644 25:-0.259592 50:-0.192921 
1 5:0.151177 25:-0.259592 50:-0.615345 
1 5:-0.312708 25:-0.259592 50:0.180948 
-1 5:-0.486665 25:-0.259592 50:0.394587 
1 5:-0.486665 25:-0.259592 50:-0.139512 
-1 5:-0.486665 25:1.415065 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:3.702796 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.223659 25:-0.259592 50:0.637359 
1 5:1.223911 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:3.599179 
1 5:0.745529 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.020718 
1 5:-0.066269 25:-0.259592 50:-0.435694 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.774522 25:-0.259592 50:-0.615345 
1 5:0.122184 25:-0.259592 50:-0.294886 
1 5:0.426609 25:-0.259592 50:0.375165 
1 5:-0.124255 25:-0.259592 50:0.253779 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.281644 25:-0.259592 50:-0.275464 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:0.083128 50:-0.018126 
1 5:0.078695 25:-0.259592 50:-0.202632 
1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.327205 25:-0.259592 50:-0.304597 
-1 5:-0.486665 25:-0.259592 50:0.462563 
1 5:0.006213 25:-0.259592 50:-0.333729 
1 5:1.832760 25:-0.259592 50:-0.615345 
1 5:0.020709 25:-0.259592 50:-0.484248 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.015863 
-1 5:-0.414183 25:0.098706 50:0.151815 
1 5:0.745529 25:-0.259592 50:-0.309452 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:0.020709 25:-0.259592 50:-0.615345 
1 5:-0.167744 25:-0.259592 50:0.651925 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.594215 50:1.346254 
-1 5:-0.486665 25:-0.259592 50:-0.115234 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:0.176092 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.041498 50:1.472495 
-1 5:-0.486665 25:1.415065 50:0.948107 
1 5:2.731537 25:-0.259592 50:0.622793 
1 5:-0.240226 25:-0.259592 50:-0.338585 
-1 5:-0.486665 25:-0.259592 50:3.570046 
-1 5:-0.486665 25:-0.259592 50:0.219791 
1 5:0.441105 25:-0.259592 50:0.190658 
1 5:1.006465 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:1.033399 50:2.074570 
-1 5:-0.080766 25:-0.259592 50:-0.532802 
1 5:-0.486665 25:-0.259592 50:0.404298 
1 5:1.919738 25:-0.259592 50:0.763601 
1 5:1.035458 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.312708 25:-0.259592 50:0.477130 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:1.205446 
-1 5:-0.486665 25:1.126868 50:-0.615345 
1 5:-0.486665 25:-0.259592 50:-0.013270 
-1 5:-0.486665 25:-0.259592 50:-0.076391 
-1 5:-0.486665 25:2.567853 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:0.312044 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.324018 
-1 5:-0.486665 25:-0.134967 50:0.928686 
-1 5:-0.486665 25:1.788942 50:0.112971 
1 5:-0.486665 25:-0.259592 50:-0.003559 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.281644 25:2.232921 50:0.078983 
1 5:-0.240226 25:-0.259592 50:0.030429 
-1 5:-0.486665 25:-0.259592 50:-0.071535 
1 5:-0.225730 25:-0.259592 50:0.729613 
-1 5:7.558840 25:-0.259592 50:-0.615345 
-1 5:-0.486665 25:-0.259592 50:-0.615345 
-1 5:0.716537 25:1.243705 50:-0.615345 
1 5:3.064954 25:-0.259592 50:-0.615345 
