-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.106076 56:-0.379500 57:-0.430696 
-1 1:-0.348299 3:0.511296 4:-0.045353 5:0.745529 6:-0.355635 7:-0.317645 8:-0.271205 9:0.627246 10:-0.408325 11:2.306347 12:-0.296961 14:-0.189715 15:-0.213977 16:0.497317 19:-0.227366 21:-0.055803 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.121316 50:-0.615345 51:-0.150841 52:-0.043979 55:-0.085788 56:-0.217152 57:-0.027756 
1 1:-0.348299 3:0.650473 4:-0.045353 5:-0.486665 6:1.748758 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.299443 19:0.435212 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.168456 50:0.302334 51:2.914384 52:0.515312 55:0.148075 56:0.594593 57:-0.006786 
1 1:1.589904 3:0.093764 4:-0.045353 5:1.600817 6:-0.355635 7:-0.317645 8:-0.271205 9:0.487042 10:1.631816 11:3.000664 12:2.638120 14:-0.189715 15:-0.213977 16:0.261753 19:1.482878 21:0.733108 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.168288 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.421127 51:-0.150841 52:-0.310378 55:-0.052344 56:-0.000687 57:0.273325 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.179034 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.187724 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:0.935480 38:-0.063604 39:-0.157189 42:-0.139154 45:0.862089 46:0.196744 47:-0.079242 48:-0.101023 49:-0.148060 50:0.020718 51:-0.150841 52:-0.459032 55:-0.115666 56:-0.379500 57:-0.348311 
1 1:0.588499 3:-0.622004 4:-0.045353 5:-0.066269 6:-0.355635 7:-0.317645 8:3.086329 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.283858 14:-0.189715 15:-0.213977 16:0.242908 19:0.123744 21:0.450761 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.159132 55:-0.092920 56:-0.155304 57:-0.093665 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:1.122436 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:4.805888 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:1.633146 34:-0.131100 35:-0.191397 36:-0.229502 38:4.562278 39:-0.157189 42:2.872656 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.147181 51:-0.150841 52:-0.192633 55:-0.121907 56:-0.387231 57:-0.403734 
1 1:-0.348299 3:0.014235 4:-0.045353 5:0.455601 6:1.781639 7:0.406660 8:0.464693 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.244549 14:-0.189715 15:-0.213977 16:-0.002079 19:0.259657 21:1.937235 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.039869 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.071535 51:-0.150841 52:-0.459032 55:-0.115482 56:-0.340846 57:-0.235967 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.439684 
1 1:-0.348299 3:0.988475 4:-0.045353 5:0.687544 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.820300 21:-0.089021 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.076359 55:0.253572 56:0.246702 57:-0.161071 
1 1:-0.348299 3:0.312471 4:-0.045353 5:-0.486665 6:-0.355635 7:1.810001 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.048004 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.499193 21:-0.371368 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.195987 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.265753 51:-0.150841 52:-0.139647 55:-0.115912 56:-0.333115 57:-0.328838 
1 1:1.299174 3:0.392001 4:-0.045353 5:1.977724 6:0.762324 7:-0.317645 8:-0.271205 9:2.625157 10:-0.145579 11:-0.332057 12:0.227160 14:0.826305 15:-0.213977 16:-0.143417 19:0.610767 21:0.940716 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.110562 55:0.176724 56:0.996599 57:0.544448 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:0.151177 6:1.091135 7:0.678274 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.087313 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.533171 21:-0.396281 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.179387 55:0.085521 56:0.138470 57:0.265835 
1 1:-0.348299 3:0.332354 4:-0.045353 5:1.600817 6:-0.355635 7:0.768813 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.594045 14:-0.189715 15:-0.213977 16:0.148682 19:0.333277 21:1.239672 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.206395 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.222054 51:-0.150841 52:0.256272 55:-0.003715 56:0.184855 57:-0.090669 
-1 1:-0.348299 3:-0.065295 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:0.372706 9:0.627246 10:0.472645 11:-0.332057 12:0.083027 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.288325 25:3.790742 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.001762 46:-0.215674 47:2.771667 48:-0.101023 49:-0.148060 50:-0.421127 51:-0.150841 52:-0.459032 55:-0.103525 56:-0.348577 57:-0.128117 
1 1:0.007038 3:-0.403297 4:-0.045353 5:0.180170 6:1.156897 7:-0.317645 8:-0.018240 9:2.905566 10:2.280952 11:0.177109 12:-0.218343 14:0.138998 15:6.746829 16:-0.303601 19:0.944888 21:0.301283 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.060685 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.084083 50:0.219791 51:-0.150841 52:-0.120514 55:-0.029812 56:0.695094 57:0.536958 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:0.760026 6:-0.355635 7:1.628925 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:2.650278 16:-0.303601 19:-0.544497 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:2.478293 38:-0.063604 39:-0.157189 42:-0.139154 45:0.601893 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.705335 51:-0.150841 52:-0.459032 55:-0.021820 56:-0.178497 57:-0.280904 
-1 1:-0.348299 3:1.883185 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:1.711051 28:2.420140 29:-0.150461 31:2.987237 33:-0.133763 34:-0.131100 35:3.378647 36:3.737733 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.069272 51:-0.150841 52:-0.459032 55:-0.091321 56:-0.340846 57:-0.358796 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:18.541515 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.438186 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.106076 56:-0.379500 57:-0.430696 
1 1:-0.348299 3:0.710121 4:-0.045353 5:-0.486665 6:-0.355635 7:1.198869 8:4.374151 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.876931 21:0.359413 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.154078 51:-0.150841 52:-0.038092 55:0.009442 56:-0.116650 57:-0.161071 
-1 1:2.752826 3:-0.622004 4:-0.045353 5:-0.022780 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.244549 14:-0.189715 15:-0.213977 16:-0.303601 19:0.061450 21:-0.495933 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:0.141012 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.338585 51:-0.150841 52:-0.459032 55:-0.126149 56:-0.379500 57:-0.327340 
-1 1:2.139062 3:-0.622004 4:-0.045353 5:-0.124255 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:1.013343 14:-0.189715 15:-0.213977 16:-0.303601 19:0.129407 21:1.156628 25:-0.064865 28:-0.182766 29:1.031732 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.047258 51:-0.150841 52:-0.401631 55:-0.037958 56:-0.070265 57:-0.089171 
-1 1:-0.089872 3:0.511296 4:-0.045353 5:0.209162 6:-0.355635 7:-0.317645 8:-0.087231 9:-0.354184 10:-0.408325 11:-0.332057 12:0.397500 14:-0.189715 15:0.052465 16:-0.303601 19:-0.663421 21:-0.429498 25:0.815304 28:-0.182766 29:-0.150461 31:0.274522 33:0.120927 34:-0.131100 35:0.035273 36:-0.229502 38:-0.063604 39:-0.157189 42:1.068283 45:-0.209919 46:-0.215674 47:-0.079242 48:0.178069 49:-0.111021 50:-0.450260 51:-0.150841 52:-0.375138 55:-0.103770 56:0.084353 57:0.367694 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.089692 56:-0.379500 57:-0.433692 
1 1:2.365186 3:-0.622004 4:-0.045353 5:-0.486665 6:7.996174 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.436809 14:-0.189715 15:-0.213977 16:-0.303601 19:0.406897 21:0.641760 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:1.579315 51:-0.150841 52:3.757729 55:-0.006573 56:-0.240344 57:-0.240461 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:1.882433 19:0.282310 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:3.008323 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:1.252694 50:1.404519 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.430696 
-1 1:-0.348299 3:0.968592 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.384397 14:-0.189715 15:-0.213977 16:-0.303601 19:1.686748 21:0.567021 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.427700 
-1 1:-0.348299 3:1.167417 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:1.024170 21:-0.014282 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.175171 46:0.285915 47:-0.079242 48:-0.101023 49:-0.148060 50:0.137249 51:-0.150841 52:-0.345702 55:-0.113914 56:-0.302191 57:-0.342319 
1 1:0.653106 3:0.630591 4:1.225598 5:-0.182241 6:-0.355635 7:-0.317645 8:-0.271205 9:1.117961 10:-0.253769 11:-0.332057 12:-0.257652 14:-0.189715 15:-0.213977 16:0.195795 19:-0.068800 21:0.118587 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:0.353142 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.205225 51:-0.150841 52:0.067879 55:-0.073892 56:0.161662 57:0.225391 
-1 1:2.171365 3:-0.622004 4:-0.045353 5:0.078695 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.194444 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.589802 21:-0.437802 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.097745 50:0.093550 51:-0.150841 52:-0.459032 55:-0.119786 56:-0.356308 57:-0.381265 
1 1:-0.348299 3:0.471531 4:-0.045353 5:2.746033 6:-0.355635 7:0.927254 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.056821 14:-0.189715 15:-0.213977 16:0.214640 19:1.182736 21:0.625151 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.642215 51:-0.150841 52:1.318925 55:-0.015057 56:0.664171 57:-0.144594 
-1 1:-0.348299 3:0.730003 4:-0.045353 5:0.499091 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.068800 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.414552 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.224647 51:-0.150841 52:0.222420 55:-0.114130 56:-0.333115 57:-0.324344 
1 1:-0.348299 3:-0.622004 4:13.083372 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.030615 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:1.439255 38:-0.063604 39:1.422743 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.192921 51:-0.150841 52:-0.459032 55:-0.014289 56:0.756941 57:-0.006786 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.080766 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:0.083027 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:3.744008 28:2.172244 29:0.498586 31:2.691304 33:0.773569 34:0.901508 35:3.038642 36:3.359901 38:-0.063604 39:-0.157189 42:-0.139154 45:0.300065 46:-0.215674 47:-0.079242 48:-0.101023 49:0.067441 50:0.802444 51:1.943010 52:-0.316266 55:-0.090983 56:-0.325384 57:0.015683 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:0.729624 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.581077 46:-0.215674 47:-0.079242 48:-0.101023 49:0.946279 50:3.176755 51:-0.150841 52:-0.459032 55:-0.015150 56:-0.309922 57:-0.030752 
-1 1:-0.348299 3:-0.482827 4:-0.045353 5:-0.153248 6:-0.355635 7:-0.317645 8:-0.110227 9:-0.108827 10:-0.300136 11:-0.332057 12:1.275404 14:0.497593 15:-0.213977 16:-0.237643 19:-0.946574 21:-0.761671 25:2.162819 28:-0.182766 29:-0.150461 31:-0.120054 33:0.105009 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:0.484915 45:-0.053802 46:-0.215674 47:-0.079242 48:-0.101023 49:0.474871 50:-0.139512 51:-0.150841 52:-0.459032 55:-0.099528 56:-0.232613 57:0.418623 
1 1:-0.348299 3:0.352236 4:-0.045353 5:1.673299 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.121781 11:1.936045 12:-0.663846 14:-0.189715 15:-0.213977 16:0.158105 19:-0.470877 21:0.890890 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.236620 51:-0.150841 52:0.460855 55:-0.015396 56:-0.054803 57:-0.159573 
-1 1:0.394679 3:0.312471 4:-0.045353 5:-0.486665 6:-0.355635 7:0.202949 8:-0.271205 9:-0.354184 10:0.318089 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.368942 21:-0.570672 25:1.017821 28:2.234218 29:0.382685 31:0.447150 33:-0.133763 34:0.717114 35:0.460278 36:1.974517 38:-0.063604 39:0.528442 42:-0.139154 45:0.435367 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.535395 51:-0.150841 52:-0.459032 55:-0.087018 56:-0.325384 57:0.056127 
-1 1:-0.348299 3:0.690238 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.101710 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:0.089766 21:-0.213586 25:0.511529 28:1.862374 29:0.614488 31:0.693760 33:-0.133763 34:1.085902 35:0.743615 36:1.848573 38:-0.063604 39:-0.157189 42:-0.139154 45:0.050277 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.753890 51:-0.150841 52:-0.459032 55:-0.092612 56:-0.317653 57:-0.162569 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:0.374823 19:0.203027 21:-0.163760 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.456183 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:0.831577 51:-0.150841 52:-0.167612 55:-0.038450 56:0.037968 57:-0.252444 
1 1:-0.348299 3:0.093764 4:-0.045353 5:0.383119 6:0.038939 7:-0.046031 8:-0.271205 9:-0.354184 10:-0.408325 11:0.223397 12:-0.034900 14:0.168881 15:-0.213977 16:-0.190530 19:0.333277 21:-0.562367 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.040503 50:-0.435694 51:-0.150841 52:-0.376610 55:-0.123105 56:-0.309922 57:0.138512 
1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:2.202974 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.432890 55:-0.065777 56:-0.340846 57:-0.402236 
-1 1:-0.348299 3:-0.622004 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.663846 14:-0.189715 15:-0.213977 16:-0.303601 19:-1.031520 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:13.664510 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.438186 
-1 1:-0.089872 3:-0.462944 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:2.414851 10:-0.408325 11:-0.332057 12:-0.323167 14:-0.189715 15:-0.213977 16:-0.303601 19:-0.833313 21:-0.545759 25:0.425849 28:-0.182766 29:-0.150461 31:-0.120054 33:0.280108 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:0.353652 50:0.171237 51:0.378018 52:-0.459032 55:-0.072263 56:-0.108919 57:0.563921 
1 1:1.234567 3:-0.144825 4:-0.045353 5:-0.138751 6:-0.355635 7:-0.317645 8:1.407562 9:-0.354184 10:-0.408325 11:-0.332057 12:-0.021797 14:-0.189715 15:-0.213977 16:-0.303601 19:1.743379 21:0.251457 25:-0.259592 28:-0.182766 29:-0.150461 31:-0.120054 33:-0.133763 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 46:-0.215674 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.341637 55:-0.098237 56:-0.248075 57:-0.277909 
