0.5 5:0.42660901 6:0.40063101 10:-0.052846 12:0.056821 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.55707997 #
-0.5 5:0.26714799 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.066679999 #
0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.09087 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.492716 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:3.1233449 #
0.5 5:-0.48666501 6:1.617233 10:-0.40832499 12:1.694701 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.158933 #
0.5 5:0.499091 6:-0.35563499 10:0.64265698 12:0.22716001 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.078858 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.89049399 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.030429 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.093771 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:3.1476231 #
-0.5 5:0.035206001 6:-0.35563499 10:0.148077 12:-0.192137 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.719935 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.0754139 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.97238499 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.64265698 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.059958 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.219791 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.266469 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.67134702 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:1.251456 25:0.083127998 28:1.635136 38:-0.063603997 50:-0.018126 #
0.5 5:-0.48666501 6:-0.35563499 10:0.117166 12:-0.218343 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.2928441 #
-0.5 5:-0.19673701 6:-0.026823999 10:-0.40832499 12:-0.53281599 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.34829599 #
-0.5 5:0.209162 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.112971 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.68591398 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.48810101 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:3.3515511 #
-0.5 5:0.13668001 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.231765 #
0.5 5:-0.25472301 6:0.170463 10:0.086254999 12:-0.034899998 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.08406 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.70047998 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.08406 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.0794251 #
0.5 5:0.55707598 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.152036 #
0.5 5:0.26714799 6:-0.35563499 10:-0.145579 12:-0.218343 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.195735 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.025794 #
0.5 5:-0.48666501 6:-0.35563499 10:1.539083 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.70447898 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.79781 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.85585397 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.73446798 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.9386179 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:2.873975 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.710412 #
0.5 5:0.23815501 6:-0.35563499 10:0.364456 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.118048 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.992027 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.214515 12:0.71197301 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.6717889 #
0.5 5:0.38311899 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.385097 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.1231239 #
0.5 5:0.73103303 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.268567 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.7057769 #
-0.5 5:0.22365899 6:-0.35563499 10:-0.40832499 12:0.63335502 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.33963001 6:-0.35563499 10:-0.40832499 12:-0.29696101 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.132393 #
0.5 5:0.32513401 6:-0.35563499 10:0.45719001 12:1.6815979 15:-0.21397699 25:-0.173912 28:-0.18276601 38:-0.063603997 50:0.28776699 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.499091 6:-0.35563499 10:0.117166 12:-0.66384602 15:-0.21397699 25:0.0052370001 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.419306 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:1.052652 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43083799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.69887 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.57909399 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.41886401 #
0.5 5:-0.18224099 6:-0.35563499 10:-0.25376901 12:-0.25765201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:0.35314199 50:0.20522501 #
-0.5 5:0.006213 6:-0.35563499 10:-0.40832499 12:-0.218343 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.32513401 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.73446798 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.052652 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.209162 6:-0.35563499 10:-0.40832499 12:-0.034899998 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:0.22365899 6:-0.35563499 10:-0.40832499 12:0.62025201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.63735902 #
0.5 5:-0.356197 6:0.56503701 10:-0.114668 12:0.083026998 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.50140703 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.790591 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.054706 #
-0.5 5:0.36862299 6:-0.35563499 10:-0.40832499 12:0.109233 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.105524 #
-0.5 5:1.7457809 6:-0.35563499 10:-0.40832499 12:1.013343 15:-0.21397699 25:0.34016901 28:-0.18276601 38:0.97826099 50:-0.42598301 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.52853 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.117827 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.091961 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:1.778388 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5164151 #
0.5 5:-0.48666501 6:0.56503701 10:1.369071 12:0.46301499 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.109759 6:-0.35563499 10:-0.40832499 12:0.72507602 15:0.65196103 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.83643198 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.97403401 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:3.006815 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.414009 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.613524 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.34117699 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5164151 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.5261259 #
0.5 5:-0.48666501 6:-0.35563499 10:0.10171 12:0.214057 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.74417901 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:2.7203441 #
0.5 5:-0.153248 6:-0.35563499 10:-0.052846 12:1.825731 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.076390997 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.148077 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.341701 6:-0.026823999 10:-0.40832499 12:-0.38868299 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.53280199 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.026446 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.43569401 #
0.5 5:-0.153248 6:0.203344 10:0.163533 12:0.174748 15:0.45212901 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.41627201 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.39458701 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.324018 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.31430799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:4.3677211 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:1.168148 12:0.67266399 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.132393 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.889947 12:0.436809 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.035284001 #
0.5 5:0.296141 6:-0.35563499 10:-0.40832499 12:0.043717999 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:0.006058 10:0.132622 12:0.56783903 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.51597297 #
-0.5 5:0.078694999 6:-0.35563499 10:0.194444 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.093549997 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.48810101 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.21234301 #
0.5 5:-0.153248 6:-0.35563499 10:-0.052846 12:1.825731 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.086102001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.9484241 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.10171 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.324018 #
0.5 5:-0.19673701 6:-0.35563499 10:0.055344 12:1.039549 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.069271997 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.61174601 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.081246004 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:1.86365 12:1.262301 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.68902397 12:1.209888 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.39458701 #
0.47972165461909199724033214806695 5:-0.48666501 6:-0.35563499 10:2.5591531 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:0.006213 6:-0.35563499 10:-0.40832499 12:1.1312701 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.51111799 #
-0.5 5:-0.022779999 6:-0.35563499 10:-0.40832499 12:-0.24454901 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.33858499 #
-0.5 5:-0.356197 6:-0.059705 10:-0.40832499 12:-0.29696101 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.34344 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.607149 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.389732 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.699466 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:0.50355601 12:0.109233 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.63250399 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.021934999 12:0.64645803 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.26348999 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.225355 12:-0.12662201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.73539102 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.574238 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.51542699 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.093549997 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.44991201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.093549997 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.251187 #
-0.5 5:-0.124255 6:-0.35563499 10:-0.40832499 12:-0.0086939996 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:0.364456 12:-0.0086939996 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.68105799 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.0705199 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.389732 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.48922101 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.256042 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.44991201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.217199 #
-0.5 5:-0.356197 6:-0.25699201 10:-0.331047 12:-0.048004001 15:-0.21397699 25:-0.259592 28:-0.120792 38:-0.063603997 50:0.66163599 #
-0.5 5:-0.356197 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.052113999 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.22573 6:-0.35563499 10:-0.40832499 12:0.043717999 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.244068 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.12662201 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.285175 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.244068 #
0.5 5:0.42660901 6:0.203344 10:-0.052846 12:1.00024 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.36059901 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.192921 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.306375 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.10171 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.071534999 #
0.5 5:0.42660901 6:0.203344 10:-0.052846 12:1.00024 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.37516499 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.48810101 12:2.3891621 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.33146599 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.36059901 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.022779999 6:0.170463 10:0.34900001 12:1.039549 15:0.31890801 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.506262 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.699466 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.066269003 6:-0.35563499 10:-0.40832499 12:0.50232399 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.29003 #
0.5 5:-0.327205 6:0.006058 10:-0.052846 12:0.55473602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.0084149996 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.28717801 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.48684001 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.436809 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.251187 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.15407801 #
0.5 5:-0.26921901 6:0.137582 10:0.24081101 12:0.58094198 15:-0.047449999 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.278056 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.083026998 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.134656 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.35574299 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:1.707804 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.15667 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.25626701 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.39458701 #
0.5 5:-0.48666501 6:-0.35563499 10:0.0089769997 12:-0.31006399 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.47713 #
0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:0.27957299 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.0035590001 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
0.5 5:-0.48666501 6:-0.35563499 10:0.364456 12:0.31888199 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.25863501 #
-0.5 5:-0.48666501 6:-0.35563499 10:0.225355 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.982095 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:3.0181079 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:0.180948 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.083756998 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.333729 #
-0.5 5:-0.48666501 6:-0.35563499 10:-0.40832499 12:-0.66384602 15:-0.21397699 25:-0.259592 28:-0.18276601 38:-0.063603997 50:-0.615345 #
