-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:2.873975 25:-0.259592 28:-0.182766 38:-0.063604 50:1.710412 
-1 5:-0.486665 12:-0.663846 25:0.410271 28:3.391065 38:-0.063604 50:0.020718 
1 5:1.600817 12:0.594045 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.212343 
1 5:0.165673 12:-0.519713 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.042403 
1 5:0.557076 12:-0.034900 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.008284 12:0.200954 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.358006 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.279573 25:-0.259592 28:0.808817 38:-0.063604 50:0.282912 
-1 5:-0.008284 12:-0.231446 25:-0.002552 28:1.201319 38:-0.063604 50:0.025573 
1 5:-0.486665 12:0.698870 25:-0.259592 28:-0.182766 38:-0.063604 50:0.579094 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:0.728214 50:-0.134656 
-1 5:-0.486665 12:2.742944 25:-0.259592 28:-0.182766 38:-0.063604 50:0.064417 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:1.026446 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.435694 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.292676 25:-0.259592 28:-0.182766 38:-0.063604 50:0.273201 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.987137 25:-0.259592 28:-0.182766 38:-0.063604 50:0.346033 
-1 5:-0.486665 12:2.454677 25:-0.259592 28:-0.182766 38:-0.063604 50:1.302555 
1 5:0.832508 12:-0.074210 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:5.573201 25:-0.259592 28:-0.182766 38:-0.063604 50:2.516415 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:2.470602 12:0.371294 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.459971 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.425983 
1 5:0.064198 12:-0.506610 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.401705 
-1 5:-0.385190 12:-0.572125 25:-0.236225 28:-0.182766 38:0.228118 50:-0.372573 
-1 5:0.267148 12:-0.663846 25:1.165814 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.069924 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.061825 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:1.441357 12:-0.663846 25:1.469589 28:-0.182766 38:-0.063604 50:0.671347 
-1 5:-0.486665 12:-0.663846 25:7.529513 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.360599 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.013270 
1 5:0.948479 12:-0.231446 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.090957 
-1 5:-0.486665 12:-0.139725 25:0.051972 28:1.490531 38:-0.063604 50:0.350888 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.296141 12:0.043718 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.457672 12:-0.218343 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.212343 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.535616 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.281644 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.890494 12:-0.048004 25:-0.259592 28:-0.182766 38:3.895484 50:-0.260898 
-1 5:-0.211233 12:0.345088 25:-0.111599 28:0.602238 38:-0.063604 50:-0.066680 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:5.730230 28:7.749898 38:-0.063604 50:4.686798 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.132393 
-1 5:-0.486665 12:1.288507 25:-0.259592 28:-0.182766 38:-0.063604 50:0.540250 
-1 5:-0.486665 12:0.934725 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.086102 
-1 5:-0.486665 12:-0.663846 25:4.608598 28:6.262523 38:-0.063604 50:3.817674 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.347958 28:3.039879 38:-0.063604 50:0.734468 
1 5:-0.109759 12:-0.152828 25:-0.259592 28:-0.182766 38:-0.063604 50:0.049851 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.426861 12:0.279573 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.328874 
-1 5:-0.486665 12:1.707804 25:-0.259592 28:-0.182766 38:-0.063604 50:0.773311 
-1 5:-0.341701 12:-0.388683 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.532802 
1 5:1.035458 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:13.901001 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:1.603381 50:-0.615345 
1 5:2.630062 12:0.449912 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.445404 
-1 5:4.616070 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.316900 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.992027 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.789271 12:0.043718 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.362862 
-1 5:-0.486665 12:-0.663846 25:1.196970 28:3.680276 38:-0.063604 50:1.690990 
-1 5:-0.486665 12:-0.179034 25:0.176597 28:-0.182766 38:-0.063604 50:0.195514 
1 5:-0.486665 12:0.489221 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.256042 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.061825 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.418864 
-1 5:-0.486665 12:1.851937 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.899774 
1 5:0.078695 12:1.393331 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.435694 
-1 5:-0.486665 12:-0.663846 25:0.760780 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.467301 25:0.355747 28:-0.182766 38:-0.063604 50:0.365454 
1 5:-0.486665 12:-0.257652 25:-0.259592 28:-0.182766 38:-0.063604 50:3.026237 
1 5:-0.022780 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.362862 
1 5:-0.486665 12:-0.126622 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
1 5:-0.196737 12:1.039549 25:-0.259592 28:-0.182766 38:-0.063604 50:0.069272 
-1 5:1.020961 12:0.698870 25:1.360541 28:4.114094 38:-0.063604 50:0.904408 
1 5:-0.486665 12:1.013343 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.267148 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.241476 
-1 5:-0.486665 12:-0.113519 25:1.407276 28:0.684870 38:-0.063604 50:-0.071535 
-1 5:0.006213 12:-0.074210 25:0.270067 28:-0.182766 38:-0.063604 50:0.316900 
-1 5:-0.486665 12:0.331985 25:-0.259592 28:-0.182766 38:-0.063604 50:0.030429 
1 5:2.151681 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.826721 
1 5:-0.428679 12:0.489221 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.299741 
-1 5:-0.486665 12:1.668495 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.093443 12:1.471949 25:-0.259592 28:-0.182766 38:-0.063604 50:0.394587 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:2.611914 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.613524 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.109759 12:0.240263 25:-0.259592 28:-0.182766 38:-0.063604 50:0.520829 
1 5:1.629810 12:-0.126622 25:0.877617 28:-0.182766 38:-0.063604 50:1.331687 
1 5:0.136680 12:1.039549 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.003559 
1 5:0.194666 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.343440 
1 5:-0.486665 12:0.528530 25:-0.259592 28:-0.182766 38:-0.063604 50:0.117827 
-1 5:-0.486665 12:0.069924 25:0.176597 28:2.130928 38:-0.063604 50:0.894698 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.194666 12:-0.519713 25:-0.259592 28:-0.182766 38:-0.063604 50:0.001296 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.244068 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.356197 12:0.240263 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
1 5:-0.486665 12:-0.126622 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.008415 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.176092 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.673047 12:0.253366 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.095813 
-1 5:-0.486665 12:-0.231446 25:-0.259592 28:-0.182766 38:-0.063604 50:0.744179 
1 5:0.789019 12:0.489221 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.064198 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.956762 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.064417 
-1 5:-0.486665 12:-0.663846 25:0.067550 28:-0.182766 38:-0.063604 50:2.929128 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.041498 28:-0.182766 38:-0.063604 50:-0.406561 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.123124 
1 5:-0.486665 12:1.720907 25:-0.259592 28:-0.182766 38:-0.063604 50:0.078983 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.269219 12:-0.061107 25:-0.259592 28:-0.182766 38:-0.063604 50:0.049851 
1 5:0.673047 12:0.253366 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.081246 
-1 5:-0.225730 12:0.043718 25:-0.259592 28:-0.182766 38:-0.063604 50:0.244068 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.084060 
1 5:-0.486665 12:1.131270 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.333729 
-1 5:-0.486665 12:0.305779 25:2.310812 28:-0.182766 38:-0.063604 50:-0.105524 
-1 5:-0.486665 12:0.934725 25:0.215543 28:2.337508 38:-0.063604 50:1.385097 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.919738 12:-0.126622 25:-0.259592 28:-0.182766 38:-0.063604 50:0.443141 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:2.354631 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:2.618379 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.433431 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:11.588841 12:-0.663846 25:-0.259592 28:-0.182766 38:34.651345 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:2.746033 12:0.056821 25:-0.259592 28:-0.182766 38:-0.063604 50:0.588805 
1 5:0.354126 12:-0.034900 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.387139 
1 5:-0.486665 12:0.148542 25:-0.259592 28:-0.182766 38:-0.063604 50:0.972385 
-1 5:3.137436 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.076391 
1 5:1.876249 12:0.187851 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.333729 
-1 5:-0.486665 12:-0.663846 25:0.651733 28:-0.182766 38:-0.063604 50:2.992248 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.341398 
1 5:0.499091 12:0.515427 25:-0.259592 28:-0.182766 38:1.811754 50:-0.455115 
-1 5:0.441105 12:0.174748 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:2.731537 12:3.699466 25:0.604998 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.687544 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.579094 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.302334 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:3.147623 
-1 5:-0.486665 12:-0.663846 25:1.056766 28:-0.182766 38:-0.063604 50:0.914119 
1 5:0.441105 12:0.174748 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.056969 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.080766 12:0.436809 25:1.056766 28:0.974081 38:-0.063604 50:-0.265753 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.161747 
1 5:-0.486665 12:0.384397 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.496551 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.297478 
1 5:0.078695 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:3.108444 12:0.960931 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.854250 28:0.395658 38:-0.063604 50:0.957818 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.040140 
1 5:0.020709 12:0.266469 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.338585 
-1 5:-0.486665 12:-0.663846 25:3.728430 28:5.105677 38:-0.063604 50:3.662299 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:1.759084 38:-0.063604 50:0.996662 
1 5:0.499091 12:0.227160 25:-0.259592 28:-0.182766 38:-0.063604 50:2.093992 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.389732 
1 5:1.716789 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.105064 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.340919 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.179034 25:0.893195 28:-0.182766 38:-0.063604 50:-0.290030 
1 5:-0.486665 12:-0.375580 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.240226 12:-0.218343 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.304597 
1 5:1.818263 12:0.161645 25:-0.259592 28:0.457632 38:-0.063604 50:0.719902 
1 5:0.818011 12:0.318882 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.129801 
1 5:-0.138751 12:0.947828 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.052114 
-1 5:-0.486665 12:-0.663846 25:1.843466 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.153248 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.217199 
1 5:-0.486665 12:0.148542 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.396850 
1 5:1.600817 12:2.638120 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.416272 
1 5:0.803515 12:1.078858 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.078858 25:-0.259592 28:-0.182766 38:-0.063604 50:1.312266 
1 5:0.484594 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.013026 28:1.263293 38:-0.063604 50:-0.615345 
1 5:-0.182241 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.380021 
-1 5:-0.486665 12:0.567839 25:0.846461 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.370694 12:0.004409 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.309452 
-1 5:2.876501 12:-0.663846 25:0.947719 28:1.407899 38:-0.063604 50:1.210301 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.026446 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.397616 12:-0.270755 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.158933 
1 5:1.223911 12:0.580942 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.338585 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.093191 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.511118 
1 5:0.325134 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.734468 
1 5:-0.486665 12:0.371294 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.319163 
1 5:0.875997 12:-0.048004 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.256042 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.195735 
-1 5:-0.486665 12:-0.663846 25:2.100506 28:-0.182766 38:-0.063604 50:-0.168644 
1 5:1.600817 12:2.651223 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.421127 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.672664 25:-0.259592 28:-0.182766 38:-0.063604 50:0.132393 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.341177 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:3.533702 28:4.837123 38:-0.063604 50:1.156891 
-1 5:-0.486665 12:4.498752 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:6.820704 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.586069 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.375165 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.136932 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.302334 
-1 5:-0.486665 12:-0.663846 25:0.986664 28:1.469873 38:-0.063604 50:0.598516 
-1 5:-0.486665 12:4.210485 25:0.223332 28:-0.182766 38:-0.063604 50:-0.081246 
-1 5:8.573589 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:0.316801 28:2.874615 38:-0.063604 50:0.632504 
1 5:0.557076 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.152036 
1 5:2.108192 12:1.209888 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.319163 
1 5:1.310889 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.197777 
1 5:-0.486665 12:0.620252 25:-0.259592 28:-0.182766 38:-0.063604 50:0.511118 
1 5:0.441105 12:1.878144 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.109759 12:0.240263 25:-0.259592 28:-0.182766 38:-0.063604 50:0.462563 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.600817 12:0.594045 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.319163 
-1 5:-0.486665 12:0.161645 25:-0.259592 28:-0.182766 38:-0.063604 50:0.151815 
1 5:-0.182241 12:-0.388683 25:-0.259592 28:-0.182766 38:-0.063604 50:0.122682 
-1 5:-0.486665 12:3.018108 25:-0.259592 28:-0.182766 38:-0.063604 50:0.180948 
-1 5:-0.066269 12:-0.283858 25:0.192176 28:-0.182766 38:-0.063604 50:0.127538 
-1 5:-0.486665 12:4.787019 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.211233 12:0.083027 25:-0.259592 28:-0.182766 38:-0.063604 50:0.117827 
-1 5:0.368623 12:0.109233 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.105524 
1 5:0.470098 12:-0.231446 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.324018 
1 5:0.875997 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:1.052652 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:0.515427 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:0.234357 
-1 5:-0.486665 12:1.930556 25:0.971086 28:0.209736 38:-0.063604 50:0.064417 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:1.956762 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.427992 25:0.628366 28:-0.182766 38:-0.063604 50:0.457708 
1 5:-0.486665 12:1.078858 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:1.477351 
-1 5:-0.486665 12:-0.663846 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
