1 5:-0.283715 25:-0.259592 
1 5:2.195170 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:4.036214 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.158334 
1 5:-0.298212 25:-0.259592 
-1 5:1.441357 25:5.971692 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.020709 25:-0.259592 
1 5:0.528083 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.281644 25:-0.259592 
1 5:0.151177 25:-0.259592 
1 5:-0.312708 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.415065 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:3.702796 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.223659 25:-0.259592 
1 5:1.223911 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.745529 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.066269 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.774522 25:-0.259592 
1 5:0.122184 25:-0.259592 
1 5:0.426609 25:-0.259592 
1 5:-0.124255 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.281644 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.083128 
1 5:0.078695 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.327205 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.006213 25:-0.259592 
1 5:1.832760 25:-0.259592 
1 5:0.020709 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.414183 25:0.098706 
1 5:0.745529 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.020709 25:-0.259592 
1 5:-0.167744 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.594215 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.041498 
-1 5:-0.486665 25:1.415065 
1 5:2.731537 25:-0.259592 
1 5:-0.240226 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.441105 25:-0.259592 
1 5:1.006465 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.033399 
-1 5:-0.080766 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.919738 25:-0.259592 
1 5:1.035458 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.312708 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.126868 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.567853 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.134967 
-1 5:-0.486665 25:1.788942 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.281644 25:2.232921 
1 5:-0.240226 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.225730 25:-0.259592 
-1 5:7.558840 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:0.716537 25:1.243705 
1 5:3.064954 25:-0.259592 
-1 5:-0.486665 25:2.817104 
-1 5:-0.486665 25:1.508534 
1 5:-0.486665 25:-0.259592 
-1 5:0.006213 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.186187 
1 5:-0.283715 25:-0.259592 
-1 5:0.542580 25:-0.259592 
1 5:1.629810 25:-0.259592 
1 5:-0.051773 25:-0.259592 
1 5:0.006213 25:-0.259592 
-1 5:2.963480 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.344963 
-1 5:-0.486665 25:-0.259592 
1 5:1.223911 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.254723 25:-0.259592 
-1 5:0.962976 25:-0.259592 
1 5:2.311141 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.022780 25:-0.259592 
-1 5:-0.298212 25:2.575642 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.138751 25:0.316801 
1 5:0.397616 25:-0.259592 
-1 5:-0.486665 25:0.425849 
1 5:1.180422 25:-0.259592 
1 5:1.644307 25:-0.259592 
1 5:-0.254723 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:0.078695 25:-0.259592 
1 5:1.194918 25:-0.259592 
1 5:0.904990 25:-0.259592 
-1 5:0.383119 25:-0.259592 
1 5:2.775026 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.383371 25:-0.259592 
1 5:0.803515 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.457005 
-1 5:2.137184 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.298212 25:1.368331 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:1.745781 25:0.340169 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.138751 25:-0.259592 
1 5:-0.341701 25:0.659522 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.513839 25:-0.259592 
1 5:-0.022780 25:-0.259592 
-1 5:-0.486665 25:1.220338 
1 5:0.861501 25:-0.259592 
1 5:1.122436 25:-0.259592 
1 5:0.818011 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.267148 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.625371 
-1 5:0.818011 25:0.441427 
-1 5:-0.486665 25:-0.259592 
1 5:1.470350 25:-0.259592 
-1 5:0.412112 25:0.963297 
-1 5:-0.254723 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.170608 
1 5:1.803767 25:-0.259592 
1 5:4.181178 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.441105 25:-0.259592 
1 5:1.528335 25:-0.259592 
1 5:0.600565 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.136680 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.557076 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.252652 25:-0.259592 
-1 5:-0.486665 25:1.734419 
-1 5:-0.327205 25:0.511529 
-1 5:-0.486665 25:-0.259592 
1 5:0.368623 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.211233 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.428679 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:0.875997 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.093443 25:-0.259592 
1 5:1.006465 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.182241 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.499091 25:-0.259592 
-1 5:-0.486665 25:0.168808 
1 5:1.992220 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.165673 25:-0.259592 
1 5:0.064198 25:-0.259592 
-1 5:-0.486665 25:1.609793 
1 5:-0.486665 25:-0.259592 
1 5:0.673047 25:-0.259592 
1 5:0.745529 25:-0.259592 
1 5:1.470350 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.051773 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.455601 25:-0.259592 
1 5:0.644055 25:-0.189491 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.499091 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.267400 25:-0.259592 
1 5:4.558084 25:-0.259592 
-1 5:12.690568 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:2.419860 
-1 5:-0.486665 25:0.752991 
1 5:3.992724 25:-0.259592 
1 5:-0.312708 25:-0.259592 
1 5:1.673299 25:0.900984 
1 5:1.209414 25:-0.259592 
1 5:1.064450 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.283715 25:-0.259592 
1 5:-0.254723 25:-0.259592 
1 5:0.528083 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:5.079955 25:-0.259592 
-1 5:-0.486665 25:1.150236 
1 5:0.397616 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:1.368875 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:5.029210 
-1 5:1.194918 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:12.717057 
1 5:0.281644 25:-0.259592 
1 5:0.948479 25:-0.259592 
1 5:-0.109759 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:1.078947 25:-0.259592 
1 5:0.542580 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.153248 25:-0.259592 
1 5:0.223659 25:-0.259592 
1 5:0.383119 25:-0.259592 
1 5:0.136680 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.789019 25:0.083128 
1 5:0.470098 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.861501 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.037276 25:0.480373 
1 5:-0.124255 25:-0.259592 
-1 5:1.049954 25:-0.259592 
-1 5:0.629558 25:-0.259592 
1 5:-0.109759 25:-0.259592 
-1 5:0.006213 25:-0.259592 
-1 5:0.267148 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.122184 25:-0.259592 
1 5:-0.066269 25:-0.259592 
1 5:0.615062 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
1 5:0.789019 25:-0.259592 
1 5:1.165925 25:0.036394 
-1 5:-0.486665 25:-0.259592 
1 5:1.397868 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.402482 
-1 5:0.455601 25:0.246699 
1 5:-0.486665 25:-0.259592 
-1 5:3.325890 25:3.837477 
1 5:-0.341701 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:1.734419 
1 5:-0.486665 25:-0.259592 
1 5:0.107688 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.051773 25:-0.259592 
-1 5:0.238155 25:0.924352 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
1 5:0.252652 25:-0.259592 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:0.597209 
1 5:-0.486665 25:-0.259592 
-1 5:-0.486665 25:-0.259592 
