-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:1.026446 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.091475 56:-0.356308 57:-0.307867 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.133224 9:0.101480 10:-0.207402 12:1.524361 15:-0.213977 16:-0.181107 21:-0.711845 25:1.718840 28:-0.182766 29:0.313144 34:-0.131100 35:-0.021395 36:0.400218 38:0.186444 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.053779 50:0.020718 51:-0.150841 52:-0.459032 55:-0.100020 56:-0.263537 57:0.734683 
1 1:0.233162 4:-0.045353 5:1.789271 6:0.828086 7:-0.181838 8:-0.133224 9:-0.143878 10:-0.222858 12:0.043718 15:-0.213977 16:-0.303601 21:0.143500 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.230735 47:-0.079242 48:-0.101023 49:-0.114388 50:-0.362862 51:-0.150841 52:-0.444314 55:-0.108135 56:-0.325384 57:0.217902 
-1 1:-0.348299 4:-0.045353 5:-0.196737 6:-0.026824 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.532816 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.085025 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.348296 51:-0.150841 52:-0.432539 55:-0.110195 56:-0.387231 57:-0.406730 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:2.982069 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.239213 51:-0.150841 52:-0.199992 55:-0.042846 56:-0.224883 57:-0.322846 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:5.070463 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.122982 56:-0.402693 57:-0.429198 
1 1:-0.348299 4:-0.045353 5:1.948731 6:0.236225 7:0.519833 8:1.016616 9:-0.354184 10:-0.408325 12:1.301610 15:-0.213977 16:0.751726 21:0.010631 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:0.318609 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.294886 51:-0.150841 52:0.369602 55:-0.065931 56:-0.155304 57:-0.006786 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.439684 
1 1:1.331477 4:-0.045353 5:-0.486665 6:3.096884 7:-0.317645 8:-0.271205 9:-0.354184 10:0.395367 12:0.017512 15:-0.213977 16:0.685768 21:-0.329846 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:2.918792 55:-0.099436 56:-0.309922 57:-0.256938 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:5.773921 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.430696 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.260881 12:3.607745 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.830866 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.210295 55:-0.098330 56:-0.255806 57:-0.385759 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:1.798796 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.120090 51:-0.150841 52:-0.459032 55:-0.056893 56:-0.023879 57:-0.265925 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:7.313581 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:3.058145 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.124089 56:-0.387231 57:-0.418713 
1 1:-0.348299 4:-0.045353 5:0.064198 6:0.893848 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.165931 15:-0.213977 16:1.147473 21:1.156628 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.336322 51:-0.150841 52:-0.074887 55:0.012761 56:0.014775 57:-0.036744 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.106076 56:-0.379500 57:-0.430696 
1 1:-0.348299 4:-0.045353 5:1.615314 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:0.607149 15:-0.213977 16:-0.303601 21:1.247976 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.206395 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.207488 51:-0.150841 52:0.160604 55:-0.002393 56:0.200317 57:-0.087673 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:1.617233 7:-0.317645 8:-0.271205 9:-0.354184 10:0.519012 12:0.122336 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.331289 47:-0.079242 48:-0.101023 49:0.168456 50:-0.615345 51:-0.150841 52:-0.320681 55:-0.100666 56:-0.302191 57:-0.319850 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:25.747735 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:1.993477 50:5.565633 51:-0.150841 52:-0.459032 55:-0.053819 56:-0.232613 57:-0.391750 
-1 1:0.394679 4:-0.045353 5:-0.153248 6:0.400631 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.362477 15:-0.213977 16:-0.086882 21:-0.761671 25:0.106496 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.208863 50:-0.100668 51:-0.150841 52:-0.459032 55:-0.112593 56:-0.356308 57:-0.229975 
1 1:-0.348299 4:-0.045353 5:0.122184 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.092147 21:0.301283 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.143948 47:-0.079242 48:-0.101023 49:-0.148060 50:0.156670 51:-0.150841 52:1.184990 55:-0.124335 56:-0.364039 57:-0.268921 
1 1:7.501425 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.048717 56:-0.317653 57:-0.378269 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:4.865637 15:-0.213977 16:-0.303601 21:0.400935 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:3.673092 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.064486 56:-0.124381 57:-0.321348 
1 1:-0.348299 4:-0.045353 5:0.702040 6:-0.355635 7:-0.317645 8:3.523269 9:-0.354184 10:0.859035 12:-0.663846 15:-0.213977 16:-0.303601 21:1.289498 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.066680 51:-0.150841 52:-0.292717 55:-0.122982 56:-0.387231 57:-0.369282 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:4.121273 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.115298 56:-0.387231 57:-0.430696 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:2.014349 21:1.281193 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.117570 55:-0.078810 56:-0.325384 57:-0.379767 
1 1:-0.348299 4:-0.045353 5:-0.080766 6:-0.355635 7:-0.000762 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.480404 15:-0.213977 16:-0.303601 21:0.899194 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.147472 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.382284 51:-0.150841 52:-0.104324 55:0.030344 56:-0.132112 57:1.396763 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:1.617233 7:-0.317645 8:-0.271205 9:1.748880 10:-0.408325 12:1.694701 15:-0.213977 16:-0.020924 21:0.234848 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.158933 51:0.356432 52:-0.180858 55:-0.102018 56:-0.178497 57:-0.143096 
1 1:2.397489 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:0.449912 15:-0.213977 16:3.719832 21:2.784277 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.093550 51:-0.150841 52:0.837640 55:-0.007711 56:-0.286730 57:-0.219490 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.099928 56:-0.379500 57:-0.432194 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:1.075414 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:1.163250 45:2.704279 47:-0.079242 48:-0.101023 49:-0.148060 50:0.972385 51:-0.150841 52:0.022253 55:-0.115851 56:-0.387231 57:-0.379767 
1 1:1.396084 4:-0.045353 5:0.296141 6:-0.355635 7:2.126885 8:-0.271205 9:-0.354184 10:-0.408325 12:0.043718 15:-0.213977 16:0.205217 21:0.135196 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.268842 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:1.330700 55:0.006245 56:0.107546 57:-0.174552 
1 1:-0.348299 4:-0.045353 5:2.296645 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.580834 12:1.013343 15:-0.213977 16:0.600965 21:-0.230194 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.353151 51:-0.150841 52:-0.217654 55:-0.110041 56:-0.387231 57:-0.276411 
1 1:-0.348299 4:-0.045353 5:0.194666 6:-0.355635 7:2.873824 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.048004 15:-0.213977 16:0.139259 21:0.409239 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.247090 55:-0.046288 56:-0.000687 57:-0.158075 
1 1:-0.348299 4:-0.045353 5:0.209162 6:-0.355635 7:-0.317645 8:0.832642 9:-0.354184 10:-0.408325 12:0.594045 15:6.180639 16:-0.303601 21:1.629975 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.207488 51:-0.150841 52:-0.335399 55:-0.063041 56:-0.325384 57:-0.324344 
1 1:-0.348299 4:-0.045353 5:0.962976 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:0.899194 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.747603 47:-0.079242 48:-0.101023 49:-0.148060 50:2.341619 51:-0.150841 52:1.784020 55:-0.130667 56:-0.410424 57:-0.390252 
1 1:0.426982 4:-0.045353 5:0.948479 6:-0.355635 7:0.791447 8:2.005479 9:-0.354184 10:-0.037390 12:-0.021797 15:-0.213977 16:0.158105 21:0.060457 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.253779 51:-0.150841 52:0.787598 55:-0.062457 56:0.463167 57:0.303283 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:0.949889 8:-0.271205 9:-0.354184 10:0.457190 12:0.069924 15:-0.213977 16:1.024980 21:0.168413 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.001762 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.042403 51:-0.150841 52:-0.226485 55:0.122930 56:2.627818 57:0.387167 
1 1:1.266870 4:-0.045353 5:-0.124255 6:0.466393 7:0.248218 8:0.878636 9:-0.354184 10:-0.408325 12:2.297441 15:-0.213977 16:0.167527 21:0.907499 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.450260 51:-0.150841 52:0.092900 55:-0.032302 56:0.045699 57:-0.098159 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.416272 51:-0.150841 52:-0.459032 55:-0.101834 56:-0.163035 57:-0.301875 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.101710 12:0.214057 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:0.743615 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.050277 47:-0.079242 48:-0.101023 49:0.794755 50:0.744179 51:-0.150841 52:-0.294188 55:-0.070419 56:-0.271268 57:-0.111640 
1 1:-0.348299 4:-0.045353 5:2.659055 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:2.179513 15:-0.213977 16:1.741094 21:1.040368 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.120431 56:-0.379500 57:-0.420211 
1 1:-0.186782 4:-0.045353 5:-0.341701 6:-0.191229 7:-0.317645 8:-0.156221 9:-0.003673 10:-0.408325 12:-0.270755 15:-0.047450 16:-0.303601 21:-0.138847 25:-0.220647 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.241143 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.440549 51:-0.150841 52:-0.379554 55:-0.088278 56:0.324011 57:0.429108 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.074210 15:-0.213977 16:-0.303601 21:0.367717 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.175171 47:-0.079242 48:-0.101023 49:-0.148060 50:0.447997 51:-0.150841 52:-0.459032 55:-0.123751 56:-0.379500 57:-0.370779 
1 1:1.751421 4:-0.045353 5:1.397868 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:1.039549 15:-0.213977 16:0.921332 21:1.945540 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.383328 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.298955 55:-0.098699 56:-0.325384 57:-0.367784 
1 1:-0.348299 4:-0.045353 5:1.006465 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:1.232088 55:-0.116496 56:-0.394962 57:-0.415717 
1 1:1.848331 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:0.977867 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:0.272839 50:1.205446 51:-0.150841 52:1.014259 55:-0.021513 56:-0.170766 57:-0.246452 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:1.617233 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:0.331289 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.282414 55:-0.101158 56:-0.348577 57:-0.370779 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:5.826019 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:0.799542 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.090491 56:-0.294461 57:-0.399240 
1 1:-0.348299 4:-0.045353 5:-0.051773 6:-0.355635 7:0.021873 8:-0.271205 9:-0.354184 10:0.287178 12:-0.663846 15:0.285603 16:-0.162262 21:-0.130542 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:0.375489 55:0.005353 56:0.602323 57:0.969856 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.889947 12:0.436809 15:-0.213977 16:-0.303601 21:0.641760 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.035284 51:-0.150841 52:-0.459032 55:-0.121907 56:-0.379500 57:-0.403734 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:-0.130667 56:-0.410424 57:-0.436688 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:17.046296 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:11.805635 55:-0.099928 56:-0.394962 57:-0.432194 
1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:8.736169 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:-0.615345 51:-0.150841 52:-0.459032 55:0.089609 56:-0.271268 57:-0.370779 
1 1:-0.348299 4:-0.045353 5:0.049702 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:0.735391 12:0.305779 15:1.018319 16:2.843534 21:0.467369 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.802444 51:-0.150841 52:0.833225 55:0.022567 56:0.030237 57:0.192437 
-1 1:-0.348299 4:-0.045353 5:-0.486665 6:-0.355635 7:-0.317645 8:-0.271205 9:-0.354184 10:-0.408325 12:-0.663846 15:-0.213977 16:-0.303601 21:-0.761671 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:5.447098 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:2.526126 51:-0.150841 52:-0.459032 55:-0.075337 56:-0.278999 57:-0.381265 
1 1:1.169960 4:-0.045353 5:0.194666 6:-0.355635 7:-0.317645 8:0.809645 9:-0.354184 10:2.543697 12:2.467780 15:-0.213977 16:0.139259 21:3.606405 25:-0.259592 28:-0.182766 29:-0.150461 34:-0.131100 35:-0.191397 36:-0.229502 38:-0.063604 39:-0.157189 42:-0.139154 45:-0.293182 47:-0.079242 48:-0.101023 49:-0.148060 50:0.608226 51:-0.150841 52:2.018039 55:1.597793 56:4.498695 57:0.670273 
